ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,"[13.3, 72.2]",,,,,,,,,,,,1.675844,,,,,,,,,,,,9f39bf2a-854f-4a99-b92a-e2aec38e8b5c,2388,,"[25.6, 73.7]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,98,Netherlands,941,"['9d865720-b63a-4ac6-a7e8-565b63a61612', 'aae856de-078c-485e-b84a-9f0110a0b1b5']",23,,,,,,,,,,,,,,Netherlands,941,00:06:23.614,Carry,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a71bc4c7-5fe1-453e-b9c0-37c696ea50a9,2386,,"[87.2, 5.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marlos Romero Bonfim,16811.0,Left Wing,97,Ukraine,911,['6fb46642-97e8-439a-9527-11338d83716f'],23,,,,,,,,,,,,,,Ukraine,911,00:06:23.614,Ball Receipt*,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d865720-b63a-4ac6-a7e8-565b63a61612,2387,,"[25.6, 73.7]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,98,Netherlands,941,['6fb46642-97e8-439a-9527-11338d83716f'],23,,,,,,,,,,,,,,Netherlands,941,00:06:23.614,Ball Recovery,
,,,"[33.6, 22.4]",,,,,,,,,,,,3.518786,,,,,,,,,,,,e90b167c-476c-40f7-8310-f9981005b33c,286,,"[21.5, 25.3]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan de Vrij,7787.0,Center Back,17,Netherlands,941,"['558ddfef-493e-47f4-a1cb-31597b2e420f', '6b966549-a7e5-4396-b9ba-407cd07a1b99']",24,,,,,,,,,,,,,,Netherlands,941,00:06:24.584,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,6b966549-a7e5-4396-b9ba-407cd07a1b99,285,,"[21.5, 25.3]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan de Vrij,7787.0,Center Back,17,Netherlands,941,['3478b369-c092-4665-8009-c462a784df3b'],24,,,,,,,,,,,,,,Netherlands,941,00:06:24.584,Ball Receipt*,
,,,,,,,,,,,,,,,2.828369,,,,,,,,,,,,aae856de-078c-485e-b84a-9f0110a0b1b5,2389,,"[13.3, 72.2]",3788746,51,,,,-1.8981966,,Left Foot,,,,"[4.3, 45.7]",,Ground Pass,,27.986605,,,,Maarten Stekelenburg,20201.0,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Center Back,98,Netherlands,941,['2f64ac51-7deb-4f91-b181-991a041032e0'],25,,,,,,,,,,,,,,Netherlands,941,00:06:25.289,Pass,
,,,,,,,,,,,,,,,1.694747,,,,,,,,,,,,558ddfef-493e-47f4-a1cb-31597b2e420f,287,,"[33.6, 22.4]",3788746,6,,,,-1.4094212,,Right Foot,,,,"[35.7, 9.5]",,Ground Pass,,13.069813,,,,Daley Blind,3311.0,,,,,,1,From Corner,Stefan de Vrij,7787.0,Center Back,17,Netherlands,941,['2e244471-3027-4308-bc67-3b9d3f283934'],28,,,,,,,,,,,,,,Netherlands,941,00:06:28.103,Pass,
,,,"[4.4, 45.3]",,,,,,,,,,,,2.905093,,,,,,,,,,,,89286fcb-40e9-4de2-af8b-c6571563b023,2391,,"[4.3, 45.7]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,98,Netherlands,941,"['2f64ac51-7deb-4f91-b181-991a041032e0', '30c824c5-d5e2-43af-80de-69a0b45ba896']",28,,,,,,,,,,,,,,Netherlands,941,00:06:28.118,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2f64ac51-7deb-4f91-b181-991a041032e0,2390,,"[4.3, 45.7]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,98,Netherlands,941,['aae856de-078c-485e-b84a-9f0110a0b1b5'],28,,,,,,,,,,,,,,Netherlands,941,00:06:28.118,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2e244471-3027-4308-bc67-3b9d3f283934,288,,"[35.7, 9.5]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daley Blind,3311.0,Left Center Back,17,Netherlands,941,['558ddfef-493e-47f4-a1cb-31597b2e420f'],29,,,,,,,,,,,,,,Netherlands,941,00:06:29.797,Ball Receipt*,
,,,"[35.7, 13.0]",,,,,,,,,,,,1.18719,,,,,,,,,,,,9784003a-e0a2-4a4d-ba30-37b5c026f97e,289,,"[35.7, 9.5]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daley Blind,3311.0,Left Center Back,17,Netherlands,941,"['2e244471-3027-4308-bc67-3b9d3f283934', '67422935-0d88-4fae-81bb-4102ba01ba37']",29,,,,,,,,,,,,,,Netherlands,941,00:06:29.797,Carry,
,,,,,,,,,,,,,,,1.104304,,,,,,,,,,,,67422935-0d88-4fae-81bb-4102ba01ba37,290,,"[35.7, 13.0]",3788746,6,,,,0.23911707,,Right Foot,,,,"[55.8, 17.9]",,Ground Pass,,20.688644,,,,Memphis Depay,2988.0,,,,,,1,From Corner,Daley Blind,3311.0,Left Center Back,17,Netherlands,941,['260795b1-41cc-4cb7-8212-155010eb9305'],30,,,,,,,,,,,,,,Netherlands,941,00:06:30.985,Pass,
,,,,,,,,,,,,,,,2.096038,,,,,,,,,,,,30c824c5-d5e2-43af-80de-69a0b45ba896,2392,,"[4.4, 45.3]",3788746,51,,,,-1.0884787,,Right Foot,,,,"[14.4, 26.2]",,Ground Pass,,21.559452,,,,Daley Blind,3311.0,,,,,,2,Regular Play,Maarten Stekelenburg,20201.0,Goalkeeper,98,Netherlands,941,['2cc9a885-32f9-4249-9583-7100def29302'],31,,,,,,,,,,,,,,Netherlands,941,00:06:31.023,Pass,
,,,,,,,,,,,,,,,0.390432,,,,,,,,,,,,3fdde497-1565-444f-8e55-ee2a16b7ade8,291,,"[63.6, 59.0]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Serhii Sydorchuk,16514.0,Center Defensive Midfield,17,Netherlands,941,"['260795b1-41cc-4cb7-8212-155010eb9305', '77ce886c-a0bd-4a53-bd89-09f16cf393fc', 'f3bbad52-61e0-4ab3-a717-0ae95df2d810']",31,,,,,,,,,,,,,,Ukraine,911,00:06:31.837,Pressure,
,,,,,,,,,,,,,,,,,,,,,,,,,,,260795b1-41cc-4cb7-8212-155010eb9305,292,,"[55.8, 17.9]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Memphis Depay,2988.0,Left Center Forward,17,Netherlands,941,"['3fdde497-1565-444f-8e55-ee2a16b7ade8', '67422935-0d88-4fae-81bb-4102ba01ba37']",32,,,,,,,,,,,,,,Netherlands,941,00:06:32.089,Ball Receipt*,True
,,,"[55.8, 17.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,f3bbad52-61e0-4ab3-a717-0ae95df2d810,293,,"[55.8, 17.9]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Memphis Depay,2988.0,Left Center Forward,17,Netherlands,941,"['260795b1-41cc-4cb7-8212-155010eb9305', '3fdde497-1565-444f-8e55-ee2a16b7ade8', '77ce886c-a0bd-4a53-bd89-09f16cf393fc']",32,,,,,,,,,,,,,,Netherlands,941,00:06:32.089,Carry,True
,,,,,,,,,,,,,,,1.230212,,,,,,,,,,,,77ce886c-a0bd-4a53-bd89-09f16cf393fc,294,,"[55.8, 17.2]",3788746,6,,,,2.030929,,Right Foot,,,,"[44.5, 40.0]",,Low Pass,,25.446611,,,,Frenkie de Jong,8118.0,,,,,,1,From Corner,Memphis Depay,2988.0,Left Center Forward,17,Netherlands,941,"['3fdde497-1565-444f-8e55-ee2a16b7ade8', '9646b7a8-c25b-4e2e-820f-667db8b8b8af']",32,,,,,,,,,,,,,,Netherlands,941,00:06:32.129,Pass,True
,,,"[14.4, 26.5]",,,,,,,,,,,,3.063072,,,,,,,,,,,,95e36fa6-ec19-4a9a-82a3-9f623b19664b,2394,,"[14.4, 26.2]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Netherlands,941,"['2cc9a885-32f9-4249-9583-7100def29302', 'fb720c83-31dd-4219-b1c5-dfff1b02c233']",33,,,,,,,,,,,,,,Netherlands,941,00:06:33.119,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc9a885-32f9-4249-9583-7100def29302,2393,,"[14.4, 26.2]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Netherlands,941,['30c824c5-d5e2-43af-80de-69a0b45ba896'],33,,,,,,,,,,,,,,Netherlands,941,00:06:33.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9646b7a8-c25b-4e2e-820f-667db8b8b8af,295,,"[44.5, 40.0]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,17,Netherlands,941,['77ce886c-a0bd-4a53-bd89-09f16cf393fc'],33,,,,,,,,,,,,,,Netherlands,941,00:06:33.359,Ball Receipt*,
,,,"[48.0, 46.1]",,,,,,,,,,,,1.394305,,,,,,,,,,,,44a340a7-b5cd-4364-9ae7-12382997631c,296,,"[44.5, 40.0]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,17,Netherlands,941,"['9646b7a8-c25b-4e2e-820f-667db8b8b8af', 'c39a20ff-808e-4982-9d2a-e469e6486b6e']",33,,,,,,,,,,,,,,Netherlands,941,00:06:33.359,Carry,
,,,,,,,,,,,,,,,5.236485,,,,,,,,,,,,c39a20ff-808e-4982-9d2a-e469e6486b6e,297,,"[48.0, 46.1]",3788746,6,,,,0.31152415,,Right Foot,,,,"[115.7, 67.9]",,High Pass,,71.123344,,,,Denzel Dumfries,8125.0,,,,,,1,From Corner,Frenkie de Jong,8118.0,Left Defensive Midfield,17,Netherlands,941,['7417a837-541e-4d65-84ce-6f1c82efd75f'],34,,,,,,,,,,,,,,Netherlands,941,00:06:34.753,Pass,
,,,,,,,,,,,,,,,1.155418,,,,,,,,,,,,fb720c83-31dd-4219-b1c5-dfff1b02c233,2395,,"[14.4, 26.5]",3788746,51,,,,0.91716045,,Left Foot,,,,"[28.8, 45.3]",,Ground Pass,,23.681215,,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Daley Blind,3311.0,Left Center Back,98,Netherlands,941,['2c6282ad-59c6-4d32-b4b9-c9b1e441545f'],36,,,,,,,,,,,,,,Netherlands,941,00:06:36.182,Pass,
,,,"[54.3, 57.1]",,,,,,,,,,,,4.103817,,,,,,,,,,,,f1b44e21-336f-467e-8f6f-f208125dbadd,2397,,"[28.8, 45.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,98,Netherlands,941,"['2c6282ad-59c6-4d32-b4b9-c9b1e441545f', 'f5db8fa7-9625-4424-924f-ee6f43ca1fc8']",37,,,,,,,,,,,,,,Netherlands,941,00:06:37.337,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c6282ad-59c6-4d32-b4b9-c9b1e441545f,2396,,"[28.8, 45.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,98,Netherlands,941,['fb720c83-31dd-4219-b1c5-dfff1b02c233'],37,,,,,,,,,,,,,,Netherlands,941,00:06:37.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7417a837-541e-4d65-84ce-6f1c82efd75f,298,,"[115.7, 67.9]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Denzel Dumfries,8125.0,Right Wing Back,17,Netherlands,941,['c39a20ff-808e-4982-9d2a-e469e6486b6e'],39,,,,,,,,,,,,,,Netherlands,941,00:06:39.990,Ball Receipt*,
,,,"[116.4, 66.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,37216a16-053c-4568-9609-551e8f59886c,299,,"[115.7, 67.9]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Denzel Dumfries,8125.0,Right Wing Back,17,Netherlands,941,"['7417a837-541e-4d65-84ce-6f1c82efd75f', 'a28144e1-0964-491e-9938-fbd5f065d1bb']",39,,,,,,,,,,,,,,Netherlands,941,00:06:39.990,Carry,
,,,,,,,,,,,,,,,1.505105,,,,,,,,,,,,a28144e1-0964-491e-9938-fbd5f065d1bb,300,,"[116.4, 66.9]",3788746,6,,,,-2.0141306,d7f0e563-45ae-4ef3-9dda-ed991dceb2de,Right Foot,True,True,,"[107.9, 49.0]",,Ground Pass,,19.81565,,,,Georginio Wijnaldum,3567.0,True,,,,,1,From Corner,Denzel Dumfries,8125.0,Right Wing Back,17,Netherlands,941,['ff81e3f7-eea8-41f9-af55-b877ed785c05'],40,,,,,,,,,,,,,,Netherlands,941,00:06:40.030,Pass,
,,,,,,,,,,,,,,,1.081332,,,,,,,,,,,,f5db8fa7-9625-4424-924f-ee6f43ca1fc8,2398,,"[54.3, 57.1]",3788746,51,,,,1.8215055,,Left Foot,,,,"[50.1, 73.5]",,Ground Pass,,16.929264,,,,Jurriën David Norman Timber,21809.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,98,Netherlands,941,['5c84c5d6-ac8e-405f-98f3-a69c3c804ea1'],41,,,,,,,,,,,,,,Netherlands,941,00:06:41.441,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ff81e3f7-eea8-41f9-af55-b877ed785c05,301,,"[107.9, 49.0]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georginio Wijnaldum,3567.0,Center Attacking Midfield,17,Netherlands,941,['a28144e1-0964-491e-9938-fbd5f065d1bb'],41,,,,,,,,,,,,,,Netherlands,941,00:06:41.535,Ball Receipt*,
,,,,,,,,,,,,,,,0.48784,,,,,,,,,,,,d7f0e563-45ae-4ef3-9dda-ed991dceb2de,302,,"[105.5, 49.6]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georginio Wijnaldum,3567.0,Center Attacking Midfield,17,Netherlands,941,['7316ac4d-1967-4aa6-9047-29ea40a79cce'],41,,Right Foot,"[120.0, 39.6, 3.5]",True,"[{'location': [105.9, 51.0], 'player': {'id': 6994, 'name': 'Marten de Roon'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [108.7, 39.8], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [116.7, 57.3], 'player': {'id': 20827, 'name': 'Vitalii Mykolenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.7, 44.4], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [110.6, 46.1], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.3, 52.3], 'player': {'id': 3575, 'name': 'Oleksandr Zinchenko'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [106.1, 46.2], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [110.9, 37.0], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.3, 42.5], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.0, 45.8], 'player': {'id': 7829, 'name': 'Wout Weghorst'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}]",a28144e1-0964-491e-9938-fbd5f065d1bb,Off T,0.075925335,Normal,Open Play,,,,Netherlands,941,00:06:41.571,Shot,
,,,,,,,,,,,,,,,0.0,,,,,,,"[2.8, 37.6]",,Set,,Shot Faced,7316ac4d-1967-4aa6-9047-29ea40a79cce,303,,"[2.8, 37.6]",3788746,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Heorhii Bushchan,22243.0,Goalkeeper,17,Netherlands,941,['d7f0e563-45ae-4ef3-9dda-ed991dceb2de'],42,,,,,,,,,,,,,,Ukraine,911,00:06:42.059,Goal Keeper,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c84c5d6-ac8e-405f-98f3-a69c3c804ea1,2399,,"[50.1, 73.5]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,98,Netherlands,941,['f5db8fa7-9625-4424-924f-ee6f43ca1fc8'],42,,,,,,,,,,,,,,Netherlands,941,00:06:42.523,Ball Receipt*,
,,,"[50.1, 73.5]",,,,,,,,,,,,0.448518,,,,,,,,,,,,ce80bc03-68d4-4409-b59d-edb9f76a3a98,2400,,"[50.1, 73.5]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,98,Netherlands,941,"['110d8a69-5696-44ca-8e8b-5e8c7b04c030', '5c84c5d6-ac8e-405f-98f3-a69c3c804ea1']",42,,,,,,,,,,,,,,Netherlands,941,00:06:42.523,Carry,
,,,,,,,,,,,,,,,1.07152,,,,,,,,,,,,110d8a69-5696-44ca-8e8b-5e8c7b04c030,2401,,"[50.1, 73.5]",3788746,51,,,,0.24667071,,Right Foot,,,,"[64.0, 77.0]",,Ground Pass,,14.333876,,,,Marten de Roon,6994.0,,,,,,2,Regular Play,Jurriën David Norman Timber,21809.0,Right Center Back,98,Netherlands,941,['086c253c-0d12-4a4a-ab90-96d0d6b78d7b'],42,,,,,,,,,,,,,,Netherlands,941,00:06:42.971,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,086c253c-0d12-4a4a-ab90-96d0d6b78d7b,2402,,"[64.0, 77.0]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,98,Netherlands,941,['110d8a69-5696-44ca-8e8b-5e8c7b04c030'],44,,,,,,,,,,,,,,Netherlands,941,00:06:44.043,Ball Receipt*,
,,,"[70.3, 77.0]",,,,,,,,,,,,1.036096,,,,,,,,,,,,513ee2d9-07d8-44d7-a11b-637ab97c54e0,2403,,"[64.0, 77.0]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,98,Netherlands,941,"['086c253c-0d12-4a4a-ab90-96d0d6b78d7b', 'd915570b-de6e-48db-8104-963abe3dbb46']",44,,,,,,,,,,,,,,Netherlands,941,00:06:44.043,Carry,
,,,,,,,,,,,,,,,2.309429,,,,,,,,,,,,d915570b-de6e-48db-8104-963abe3dbb46,2404,,"[70.3, 77.0]",3788746,51,,,,-0.060424574,,Right Foot,,,True,"[98.4, 75.3]",,Ground Pass,,28.151377,,,,Denzel Dumfries,8125.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Right Defensive Midfield,98,Netherlands,941,['60789639-9044-4c5e-9d11-49382e93d593'],45,,,,,,,,,,,,,,Netherlands,941,00:06:45.079,Pass,
,,,"[105.7, 71.9]",,,,,,,,,,,,0.117879,,,,,,,,,,,,298f2d3a-7367-40b1-91c3-102786254a07,2406,,"[98.4, 75.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,98,Netherlands,941,"['39585273-c5d8-42c4-aaf8-4e57fc91ef84', '60789639-9044-4c5e-9d11-49382e93d593']",47,,,,,,,,,,,,,,Netherlands,941,00:06:47.388,Carry,
,,,,,,,,,,,,,,,,,,,,,,,,,,,60789639-9044-4c5e-9d11-49382e93d593,2405,,"[98.4, 75.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,98,Netherlands,941,['d915570b-de6e-48db-8104-963abe3dbb46'],47,,,,,,,,,,,,,,Netherlands,941,00:06:47.388,Ball Receipt*,
,,,,,,,,,,,,,,,1.589082,,,,,,,,,,,,39585273-c5d8-42c4-aaf8-4e57fc91ef84,2407,,"[105.7, 71.9]",3788746,51,,,,-1.3691711,,Right Foot,True,,,"[112.2, 40.1]",,Ground Pass,,32.45751,,Incomplete,,Memphis Depay,2988.0,,,,,,2,Regular Play,Denzel Dumfries,8125.0,Right Wing Back,98,Netherlands,941,"['58cb59ef-4176-4828-9ea2-74008ba0bea4', 'f1ce53a4-93ef-4e94-a5ff-2c3bdd13333b']",47,,,,,,,,,,,,,,Netherlands,941,00:06:47.506,Pass,
,,,,,,,,,,,,,,,0.0,,,,,,,,Fail,,,Collected,f1ce53a4-93ef-4e94-a5ff-2c3bdd13333b,2409,,"[7.9, 40.0]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heorhii Bushchan,22243.0,Goalkeeper,98,Netherlands,941,['39585273-c5d8-42c4-aaf8-4e57fc91ef84'],49,,,,,,,,,,,,,,Ukraine,911,00:06:49.095,Goal Keeper,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,58cb59ef-4176-4828-9ea2-74008ba0bea4,2408,,"[111.7, 34.8]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Left Center Forward,98,Netherlands,941,['39585273-c5d8-42c4-aaf8-4e57fc91ef84'],49,,,,,,,,,,,,,,Netherlands,941,00:06:49.095,Ball Receipt*,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45467772-42a3-48d9-a747-2a1239e66333,2410,,"[8.0, 40.5]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heorhii Bushchan,22243.0,Goalkeeper,98,Netherlands,941,,49,,,,,,,,,,,,,,Ukraine,911,00:06:49.253,Error,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb51dd97-9fb2-4e96-9fff-d75d089a2d5a,2411,,"[106.0, 37.1]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,98,Netherlands,941,,50,,,,,,,,,,,,,,Netherlands,941,00:06:50.646,Ball Recovery,
,,,,,,,,,,,,,,,0.569391,,,,,,,,,,,,3fa18312-38f2-41d9-b94d-5133d515dc14,2412,,"[104.1, 38.3]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georginio Wijnaldum,3567.0,Center Attacking Midfield,98,Netherlands,941,['5979b6db-1a9b-4fc1-b894-72a047272c69'],50,,Left Foot,"[120.0, 38.3, 2.4]",True,"[{'location': [109.7, 39.0], 'player': {'id': 22243, 'name': 'Heorhii Bushchan'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [98.7, 22.9], 'player': {'id': 3321, 'name': 'Patrick van Aanholt'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [113.5, 42.2], 'player': {'id': 7829, 'name': 'Wout Weghorst'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [112.8, 34.3], 'player': {'id': 2988, 'name': 'Memphis Depay'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.9, 53.4], 'player': {'id': 20827, 'name': 'Vitalii Mykolenko'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [104.6, 41.1], 'player': {'id': 16514, 'name': 'Serhii Sydorchuk'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 51.9], 'player': {'id': 18617, 'name': 'Mykola Matviyenko'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [115.1, 40.7], 'player': {'id': 39136, 'name': 'Illia Zabarnyi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [116.9, 33.8], 'player': {'id': 31900, 'name': 'Oleksandr Karavaev'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.8, 60.4], 'player': {'id': 8125, 'name': 'Denzel Dumfries'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}]",,Goal,0.2638418,Normal,Open Play,,,,Netherlands,941,00:06:50.711,Shot,
,,,,,,,,,,,,,,,0.0,,,,,,,,No Touch,Set,Standing,Goal Conceded,5979b6db-1a9b-4fc1-b894-72a047272c69,2413,,"[10.4, 41.1]",3788746,51,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Heorhii Bushchan,22243.0,Goalkeeper,98,Netherlands,941,['3fa18312-38f2-41d9-b94d-5133d515dc14'],51,,,,,,,,,,,,,,Ukraine,911,00:06:51.280,Goal Keeper,
,,,,,,,,,,,,,,,2.516039,,,,,,,,,,,,ed9c6d67-2f7e-4b82-b766-71182989cf4b,304,,"[7.0, 36.1]",3788746,7,True,,,1.4758446,,Right Foot,,,,"[9.0, 57.1]",,Ground Pass,,21.095022,,,,Illia Zabarnyi,39136.0,,,,,Goal Kick,1,From Goal Kick,Heorhii Bushchan,22243.0,Goalkeeper,18,Ukraine,911,['96714d22-9b5f-44c5-b1ff-10b3a46a3c82'],0,,,,,,,,,,,,,,Ukraine,911,00:07:00.116,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,96714d22-9b5f-44c5-b1ff-10b3a46a3c82,305,,"[9.0, 57.1]",3788746,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Illia Zabarnyi,39136.0,Right Center Back,18,Ukraine,911,['ed9c6d67-2f7e-4b82-b766-71182989cf4b'],2,,,,,,,,,,,,,,Ukraine,911,00:07:02.632,Ball Receipt*,
